preset,code_profile,n,r,backend,block_width,batch_size,density,lut_bytes,fits_l1,fits_l2,fits_l3,latency_per_word_us,throughput_Mword_s,mean,std,repeats,correctness_passed
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,64,0.5,344128,False,True,True,0.9729167989765604,1.0278371193219493,9.729167989765604e-07,7.384143142100567e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,64,0.5,1179712,False,False,True,0.9114586039989566,1.097142531336667,9.114586039989566e-07,4.5103207980084535e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,64,0.5,4194304,False,False,True,0.8244790781949026,1.2128870537132115,8.244790781949026e-07,2.386776348410462e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,64,0.5,14680128,False,False,True,0.8244790781949026,1.2128870537132115,8.244790781949026e-07,5.4873614461033275e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,64,0.5,0,True,True,True,5.722396053897683,0.17475197287661912,5.722396053897683e-06,6.252606536624983e-08,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,64,0.5,0,True,True,True,9.270833288610447,0.10786516905967192,9.270833288610447e-06,7.609139958675006e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,64,0.5,0,True,True,True,5.65520834546381,0.17682814476713773,5.65520834546381e-06,5.349897675342841e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,64,0.5,50593792,False,False,False,0.685937569263236,1.4578586227229071,6.85937569263236e-07,1.093712853932162e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,4096,0.5,4096,True,True,True,0.616227211480691,1.6227780620027588,6.16227211480691e-07,5.695772114299754e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,4096,0.5,10816,True,True,True,0.5608317081851055,1.7830660881070308,5.608317081851055e-07,5.901274459538993e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,4096,0.5,32768,True,True,True,0.5014322918365602,1.994287197454658,5.014322918365602e-07,5.55627376086474e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,4096,0.5,102656,False,True,True,0.4685139932310752,2.134407967419644,4.685139932310752e-07,3.1644873743961656e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,4096,0.5,344128,False,True,True,0.4570963530644197,2.187722551921274,4.570963530644197e-07,6.63110560848109e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,4096,0.5,1179712,False,False,True,0.5042887352146863,1.982990953732645,5.042887352146863e-07,6.176392737336918e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,4096,0.5,4194304,False,False,True,0.4740152993084242,2.109636548564938,4.740152993084242e-07,2.4236768377648256e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,4096,0.5,14680128,False,False,True,0.507283530737368,1.9712841821346698,5.07283530737368e-07,5.967733992228069e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,4096,0.5,0,True,True,True,5.893448895714452,0.1696799306645675,5.893448895714452e-06,1.1270018583171246e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,4096,0.5,0,True,True,True,9.294718424257553,0.10758798215879019,9.294718424257553e-06,7.428554331197103e-09,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,4096,0.5,0,True,True,True,5.926855465077097,0.1687235340717039,5.926855465077097e-06,9.371017485085618e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,4096,0.5,50593792,False,False,False,0.47308757208005164,2.113773556982784,4.7308757208005164e-07,5.869193892654219e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,4,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,4,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,4,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,4,1,0.005,8160,True,True,True,239.26666472107172,0.00417943720311295,0.00023926666472107172,3.511883717343466e-07,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,6,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,6,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,6,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,6,1,0.005,21768,True,True,True,232.43333756302795,0.004302308827488373,0.00023243333756302795,1.0503751941715754e-06,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,8,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,8,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,8,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,8,1,0.005,65024,False,True,True,142.03334770475826,0.007040600085542439,0.00014203334770475826,2.3095867110585047e-07,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,10,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,10,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,10,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,10,1,0.005,208904,False,True,True,98.93332996095221,0.010107817056139603,9.893332996095221e-05,2.8867733270971136e-07,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,12,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,12,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,12,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,12,1,0.005,688640,False,True,True,88.03334397574265,0.0113593322125256,8.803334397574265e-05,1.890330380518995e-06,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,14,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,14,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,14,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,14,1,0.005,2359808,False,False,True,74.50000460570057,0.013422817962127782,7.450000460570057e-05,1.1269177749422522e-06,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,16,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,16,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,16,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,16,1,0.005,8257536,False,False,True,65.53332787007093,0.01525941124159971,6.553332787007093e-05,1.0214237795791078e-06,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,18,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,18,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,18,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,18,1,0.005,29360640,False,False,False,59.999991208314896,0.016666669108801775,5.9999991208314896e-05,1.2490091101788506e-06,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,20,1,0.005,0,True,True,True,30.033329191307228,0.033296341994927335,3.0033329191307228e-05,2.2300593269686437e-06,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,20,1,0.005,0,True,True,True,8.166670644034943,0.12244891995618984,8.166670644034943e-06,5.686284000919461e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,20,1,0.005,0,True,True,True,76.9333370650808,0.01299826626724982,7.69333370650808e-05,7.522131326181544e-05,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,20,1,0.005,104865792,False,False,False,54.166671664764486,0.018461536758044923,5.4166671664764486e-05,3.5119113255061296e-07,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,4,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,4,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,4,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,4,64,0.005,8160,True,True,True,4.429166438058019,0.2257761170154746,4.429166438058019e-06,1.0519137829108134e-07,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,6,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,6,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,6,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,6,64,0.005,21768,True,True,True,3.106770842957,0.32187761844971097,3.106770842957e-06,7.384143142100567e-09,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,8,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,8,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,8,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,8,64,0.005,65024,False,True,True,2.4875001448284215,0.4020100268452351,2.4875001448284215e-06,3.121076369335516e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,10,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,10,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,10,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,10,64,0.005,208904,False,True,True,2.1244795789243653,0.4707035124838927,2.1244795789243653e-06,1.130296556918597e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,12,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,12,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,12,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,12,64,0.005,688640,False,True,True,2.105729132987714,0.47489488763502546,2.105729132987714e-06,3.6087292360289136e-09,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,14,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,14,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,14,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,14,64,0.005,2359808,False,False,True,2.0541665435303003,0.48681544500349777,2.0541665435303003e-06,3.8901029416808116e-07,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,16,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,16,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,16,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,16,64,0.005,8257536,False,False,True,1.579687401923972,0.6330366367308211,1.579687401923972e-06,9.757519591339726e-09,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,18,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,18,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,18,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,18,64,0.005,29360640,False,False,False,1.5479166298367393,0.6460296250615715,1.5479166298367393e-06,8.247748750199169e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,20,64,0.005,0,True,True,True,21.36666656345672,0.04680187230095564,2.1366666563456722e-05,7.921249041633904e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,20,64,0.005,0,True,True,True,6.280208557048657,0.15923038079326834,6.280208557048657e-06,4.136765753073464e-07,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,20,64,0.005,0,True,True,True,20.703124998059746,0.04830188679697958,2.0703124998059746e-05,8.267863940046491e-09,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,20,64,0.005,104865792,False,False,False,1.4343750081025064,0.6971677520531199,1.4343750081025064e-06,1.4905413518447972e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,4,4096,0.005,0,True,True,True,22.238582355763963,0.044966895101603115,2.2238582355763963e-05,2.544940839817514e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,4,4096,0.005,0,True,True,True,7.469099936467198,0.1338849404220168,7.469099936467198e-06,8.890503955720535e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,4,4096,0.005,0,True,True,True,22.067895514510383,0.04531469706037291,2.2067895514510383e-05,8.590984940009952e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,4,4096,0.005,8160,True,True,True,1.27512207370728,0.7842386392799302,1.27512207370728e-06,2.1146767000547722e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,6,4096,0.005,0,True,True,True,22.238582355763963,0.044966895101603115,2.2238582355763963e-05,2.544940839817514e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,6,4096,0.005,0,True,True,True,7.469099936467198,0.1338849404220168,7.469099936467198e-06,8.890503955720535e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,6,4096,0.005,0,True,True,True,22.067895514510383,0.04531469706037291,2.2067895514510383e-05,8.590984940009952e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,6,4096,0.005,21768,True,True,True,1.143473307744595,0.8745285029629734,1.143473307744595e-06,4.864864576954951e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,8,4096,0.005,0,True,True,True,22.238582355763963,0.044966895101603115,2.2238582355763963e-05,2.544940839817514e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,8,4096,0.005,0,True,True,True,7.469099936467198,0.1338849404220168,7.469099936467198e-06,8.890503955720535e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,8,4096,0.005,0,True,True,True,22.067895514510383,0.04531469706037291,2.2067895514510383e-05,8.590984940009952e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,8,4096,0.005,65024,False,True,True,0.9801432317620613,1.0202590474478317,9.801432317620613e-07,1.3155922125601894e-07,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,10,4096,0.005,0,True,True,True,22.238582355763963,0.044966895101603115,2.2238582355763963e-05,2.544940839817514e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,10,4096,0.005,0,True,True,True,7.469099936467198,0.1338849404220168,7.469099936467198e-06,8.890503955720535e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,10,4096,0.005,0,True,True,True,22.067895514510383,0.04531469706037291,2.2067895514510383e-05,8.590984940009952e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,10,4096,0.005,208904,False,True,True,0.9466227245032618,1.0563870633094592,9.466227245032618e-07,6.984583243136296e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,12,4096,0.005,0,True,True,True,22.238582355763963,0.044966895101603115,2.2238582355763963e-05,2.544940839817514e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,12,4096,0.005,0,True,True,True,7.469099936467198,0.1338849404220168,7.469099936467198e-06,8.890503955720535e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,12,4096,0.005,0,True,True,True,22.067895514510383,0.04531469706037291,2.2067895514510383e-05,8.590984940009952e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,12,4096,0.005,688640,False,True,True,1.0006510393623103,0.9993493842141761,1.0006510393623103e-06,7.344052408457532e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,14,4096,0.005,0,True,True,True,22.238582355763963,0.044966895101603115,2.2238582355763963e-05,2.544940839817514e-07,3,True
lightweight,synthetic_511_r32,511,32,SparseXor.apply_many,14,4096,0.005,0,True,True,True,7.469099936467198,0.1338849404220168,7.469099936467198e-06,8.890503955720535e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBatch.apply_many,14,4096,0.005,0,True,True,True,22.067895514510383,0.04531469706037291,2.2067895514510383e-05,8.590984940009952e-08,3,True
lightweight,synthetic_511_r32,511,32,PackedBlockLUT.apply_many_packed,14,4096,0.005,2359808,False,False,True,0.8830810524311042,1.1323988859765706,8.830810524311042e-07,3.712981904454631e-08,3,True
lightweight,synthetic_511_r32,511,32,Naive.apply_many,16,4096,0.005,0,True,True,True,22.238582355763963,0.044966895101603115,2.2238582355763963e-05,2.544940839817514e-07,3,True
