profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_255_239_r16,syndrome,natural,7,1000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0023094000061973,0.0068746999604627,0.0176104999845847,0.027291200007312,495.6268611372138,1.9436347495577009,2.017646900140772,0.0005144999595358,0.0005114000523462,0.0005217000143602,3.969634471369374e-06,0.0076996557946907,0.000514499959536;0.000516899977811;0.000511400052346;0.00052170001436;0.000513299950399,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,533.3190831150476,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,7,1000,255,24,14208,L1,1147,1129.2857142857144,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0025055999867618,0.0107655000174418,0.01857650000602,0.0323798999888822,463.4678311076467,1.817520906304497,2.157647053108496,0.0005501999985426,0.0005379000212997,0.0005770999705418,1.8383841386718558e-05,0.0331300086359264,0.000571200042032;0.000538099906407;0.000550199998543;0.0005379000213;0.000577099970542,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,498.71437188150986,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,8,1000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0024905999889597,0.0069174999371171,0.0161892999894917,0.0261080000782385,524.1521293380264,2.0554985464236326,1.9078430555322592,0.0004864999791607,0.0004827000666409,0.0004985999548807,7.24485154023323e-06,0.0148047480920871,0.000486499979161;0.000482700066641;0.000483499956317;0.000498599954881;0.000495500047691,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,564.0136864050345,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,8,1000,255,24,24576,L1,1024,1020.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0025852000107988,0.009994399966672,0.0162830000044778,0.0294201000360772,523.9367374574864,2.0546538723823,1.908627375229901,0.0004866999806836,0.000472699990496,0.0006254999898374,7.292246718157467e-05,0.1374391584958926,0.000486699980684;0.000472699990496;0.000475000008009;0.000625499989837;0.000592999975197,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,563.7819140592492,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,9,1000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0023792000720277,0.0068328999914228,0.016623199917376,0.0264968998963013,532.9153218998979,2.08986400745058,1.876470724157259,0.0004785000346601,0.0004710999783128,0.0006208999548107,6.319323643726956e-05,0.1240396450214515,0.000499299960211;0.000477500027046;0.000471099978313;0.00047850003466;0.000620899954811,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,573.4433162106799,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,9,1000,255,24,44544,L2,957,935.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.002651699935086,0.0102226000744849,0.0154951000586152,0.0289444000227376,538.9979723807112,2.113717538747887,1.8552945488516024,0.0004731001099571,0.0004518999485298,0.0005496999947354,3.804388716965388e-05,0.0786648336937152,0.000475000008009;0.000468399957754;0.000549699994735;0.000473100109957;0.00045189994853,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,579.9885497960697,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,10,1000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0022463999921455,0.0067804000573232,0.0159618000034242,0.0254807999590411,519.7716971151497,2.038320380843724,1.923921609333917,0.0004906000103801,0.0004576999926939,0.0007292999653145,0.000113937570203,0.216085520050338,0.00049060001038;0.000729299965315;0.000492500024848;0.000466299941763;0.000457699992694,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,559.3001240864147,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,10,1000,255,24,79872,L2,884,867.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0023857000051066,0.0095609000418335,0.0160325000761076,0.0284788999706506,520.5143853263942,2.0412328836329183,1.9211764903921704,0.00048990000505,0.0004752000095322,0.000497700064443,8.624812940544621e-06,0.0176803179853848,0.000492400024086;0.00048990000505;0.000483899959363;0.000497700064443;0.000475200009532,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,560.0992934352115,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,11,1000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0022852000547572,0.0068433999549597,0.015733000007458,0.0253715999424457,515.6724759671184,2.022245003792621,1.93921538690726,0.0004944999236613,0.0004789000377058,0.0005190999945625,1.5167166391918152e-05,0.0305629431762896,0.000519099994563;0.000501000089571;0.000494499923661;0.000478900037706;0.00048779998906,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,554.8891588309448,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,11,1000,255,24,147456,L2,840,811.3636363636364,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0025622000684961,0.0095133000286296,0.0161613000091165,0.0287632000399753,550.7560386901237,2.1598276027063674,1.8156859475900144,0.0004629999166354,0.0004570999881252,0.0004772000247612,7.841253057149196e-06,0.016891971415557,0.000477200024761;0.000459200004116;0.000457099988125;0.000462999916635;0.000464500044473,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,592.6408122843325,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,12,1000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0026569999754428,0.0068137999624013,0.0155584999592974,0.0255547000560909,515.7766580140075,2.0226535608392453,1.9388236835891128,0.0004944000393152,0.0004795000422745,0.0006729000015184,8.230220327437509e-05,0.1564204861637041,0.000479500042275;0.000494400039315;0.000672900001518;0.000496599939652;0.000487399986014,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,555.0012638802887,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,12,1000,255,24,270336,L2,792,765.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0025187000865116,0.0102880999911576,0.0166558999335393,0.0299918999662622,571.7488532595374,2.2421523657236766,1.7490196863518042,0.0004460000200197,0.0004318999126553,0.0004705999745056,1.3992868272556282e-05,0.0312271113639569,0.000470599974506;0.00044600002002;0.000446800026111;0.000431899912655;0.000445200013928,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,615.2301218961544,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,13,1000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0039961000438779,0.0085527999326586,0.0166021999903023,0.0296335000311955,553.1454545261706,2.169197860886944,1.807842750613596,0.0004609999014064,0.0004521000664681,0.0004836999578401,1.2063477082706377e-05,0.0259630619606267,0.000467900070362;0.000460999901406;0.000458499998786;0.000452100066468;0.00048369995784,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,595.2119422265984,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,13,1000,255,24,491520,L2,740,725.7692307692308,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.002462700009346,0.0093176999362185,0.0164495999924838,0.0288052000105381,527.0773497729684,2.06696999910968,1.897254739614094,0.0004837999586015,0.0004770000232383,0.0005492999916896,3.47305195879316e-05,0.0686184066502943,0.000483799958602;0.00054929999169;0.000538400025107;0.000477000023238;0.000482199946418,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,567.1613686688511,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0023766999365761,0.0078545999713242,0.013976200018078,0.0247362999944016,594.821547006725,2.332633517673432,1.6811764890364571,0.0004287000047042,0.0004110999871045,0.0004437000025063,1.400988303319832e-05,0.0328546584330741,0.000435199937783;0.000411099987105;0.000413400004618;0.000428700004704;0.000443700002506,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,640.0574846545213,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,14,1000,255,24,933888,L2,722,692.1428571428572,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0026237999554723,0.009937800001353,0.016234999988228,0.0293093000072985,572.6476343769493,2.245676997556664,1.7462745674100577,0.0004453000146895,0.0004371999530121,0.0004660999402403,1.0759863197091537e-05,0.0240175523859565,0.00046609994024;0.000445000012405;0.00044530001469;0.000446400023066;0.000437199953012,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,616.197254953389,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0025701000122353,0.0067187000531703,0.0166358000133186,0.0264727999456226,519.5598895999468,2.0374897631370463,1.9247059290315591,0.000490800011903,0.000488799996674,0.0005037999944761,6.140025290392914e-06,0.0124392736149998,0.000490800011903;0.000503799994476;0.000494799925946;0.000489800004289;0.000488799996674,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,559.072208695498,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,15,1000,255,24,1671168,L3,663,663.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0030184999341145,0.0097708000103011,0.0162766999565064,0.0297352999914437,520.1959541890645,2.039984134074763,1.92235251340796,0.000490199890919,0.0004749000072479,0.0004984999541193,9.439088379808204e-06,0.0193829083594608,0.000474900007248;0.000498499954119;0.000480000046082;0.000490199890919;0.00049130001571,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,559.7566457389058,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,16,1000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0031087000388652,0.0069596999092027,0.0148933000164106,0.0254920999286696,596.212302396762,2.338087460379459,1.6772548905482478,0.0004276999970898,0.000407800078392,0.0004420999903231,1.5686494303885704e-05,0.0368764262636989,0.000410699984059;0.000442099990323;0.000407800078392;0.00042769999709;0.000438599963672,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,641.5540064284825,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,16,1000,255,24,3145728,L3,640,637.5,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.0057573999511078,0.0101257000351324,0.0169618999352678,0.0333595999982208,572.2620966931623,2.244165085071225,1.7474510469565203,0.0004456000169739,0.0004404999781399,0.0004494999302551,3.744588712119727e-06,0.0084170760910142,0.00044049997814;0.000447100028396;0.000449499930255;0.000445600016974;0.000441699987277,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,615.7823972849571,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,17,1000,255,16,3932160,L3,495,495.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0667817000066861,0.0043908000225201,0.0069620000431314,0.016454100026749,0.0283474000170826,529.704964568781,2.0772743708579644,1.8878433597730653,0.0004814000567421,0.0004788999212905,0.0004879999905824,3.6966190957382343e-06,0.0076645638475483,0.00048369995784;0.000487999990582;0.000479500042275;0.000481400056742;0.000478899921291,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,569.9888125052623,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,17,1000,255,24,5898240,L3,615,615.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0846967999823391,0.005096000037156,0.0093210999621078,0.015694799949415,0.0306313999462872,554.4683512993635,2.174385691370053,1.8035294488072395,0.0004599000094458,0.0004578999942168,0.0004765000194311,7.823185490993228e-06,0.0169084156668023,0.000459900009446;0.000458199996501;0.000457899994217;0.000476500019431;0.000460899900645,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,5,50000,97.09400124847888,127.681999001652,112.38800012506545,596.6354447633985,throughput scaled by row_probe/reference_probe,104.44500017911196
