preset,code_profile,cache_profile,workload_type,batch_size,density_or_weight,output_mode,selected_backend,selected_block_width,oracle_best_backend,oracle_best_block_width,selection_reason,lut_bytes,fits_l1,fits_l2,fits_l3,uses_lut,cache_fit_applicable,mean_selected_latency_us,mean_oracle_best_latency_us,mean_planner_over_oracle,correctness_all_true,num_rows
paper,bch_255_239_r16,large_l3_profile,dense_batch,16,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,dense batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,48.4285659955,48.4285659955,1,True,1
paper,bch_255_239_r16,large_l3_profile,dense_batch,16384,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,dense batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,5392,True,True,True,True,True,8731.17142224,8731.17142224,1,True,1
paper,bch_255_239_r16,large_l3_profile,dense_batch,256,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,dense batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,198.514283901,177.200002197,1.1202837553,True,1
paper,bch_255_239_r16,large_l3_profile,dense_batch,4,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,27.6857172139,27.6857172139,1,True,1
paper,bch_255_239_r16,large_l3_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2079.38571527,1946.84285504,1.06808092388,True,1
paper,bch_255_239_r16,large_l3_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,172048,False,True,True,True,True,80.8714290283,80.8714290283,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.3714320053,11.3714320053,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,71.8714270209,71.8714270209,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,16,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,22.4142900801,22.4142900801,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,16384,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,1079.98571392,1079.98571392,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,256,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,23.7428549943,23.7428549943,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,4,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.828570028,11.828570028,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,255.671429581,255.671429581,1,True,1
paper,bch_255_239_r16,large_l3_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,14.1285709105,14.1285709105,1,True,1
paper,bch_255_239_r16,large_l3_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,6.50000791731,6.50000791731,1,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,16.4428493008,16.4428493008,1,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,False,True,True,True,387.271433803,387.271433803,1,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,16,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,False,True,True,True,46.8428562661,46.8428562661,1,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,16384,density=0.05,packed,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,large packed candidate batch uses LUT selected by cache footprint,5392,True,True,True,True,True,8181.02856699,8181.02856699,1,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,256,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,False,True,True,True,138.014288885,138.014288885,1,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,4,density=0.05,packed,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,37.6857185204,34.7857130691,1.08336771609,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,172048,False,False,True,True,True,1918.80000057,1805.61428091,1.06268543667,True,1
paper,bch_255_239_r16,small_l2_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,172048,False,False,True,True,True,56.8571433957,56.8571433957,1,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,29.428570997,27.5857081371,1.06680498651,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2961.6142856,2626.87142406,1.1274302421,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,16,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,component decode batch batch_size=16 uses packed LUT because selected table fits L3; unpacked output does not force vectorized fallback,172048,False,False,True,True,True,94.4714328008,94.4714328008,1,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,16384,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,4,component decode batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,5392,True,True,True,True,True,56248.4571294,56230.2285855,1.00032417695,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,256,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,component decode batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,752.97143277,702.200000108,1.07230337889,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,4,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,57.7285702872,57.7285702872,1,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,11982.6714259,11982.6714259,1,True,1
paper,bch_255_239_r16,small_l2_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,component decode batch batch_size=64 uses packed LUT because selected table fits L3; unpacked output does not force vectorized fallback,172048,False,False,True,True,True,237.485718182,237.485718182,1,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,12.7142910579,12.7142910579,1,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,453.271429121,442.185713577,1.02507027071,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,16,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,dense batch batch_size=16 uses packed LUT because selected table fits L3; unpacked output does not force vectorized fallback,172048,False,False,True,True,True,51.9857109923,51.9857109923,1,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,16384,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,dense batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,5392,True,True,True,True,True,9005.01428571,9005.01428571,1,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,256,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,dense batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,171.728565225,155.100000224,1.1072118954,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,4,density=0.5,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small dense batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,33.9142861776,33.4857198011,1.01279848183,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,1985.15714146,1985.15714146,1,True,1
paper,bch_255_239_r16,small_l2_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,dense batch batch_size=64 uses packed LUT because selected table fits L3; unpacked output does not force vectorized fallback,172048,False,False,True,True,True,62.1999996448,62.1999996448,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.1571446593,11.1571446593,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,73.2000002504,73.2000002504,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,16,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.30000289,11.30000289,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,16384,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,1023.19999964,1023.19999964,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,256,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,26.071427523,26.071427523,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,4,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.8999991433,11.8999991433,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,264.014283727,264.014283727,1,True,1
paper,bch_255_239_r16,small_l2_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,13.8714260954,13.8714260954,1,True,1
paper,bch_255_239_r16,small_l2_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,7.12856750137,7.12856750137,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,16.7428682159,16.7428682159,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,557.528567567,557.528567567,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,16,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,48.099992065,48.099992065,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,16384,density=0.05,packed,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,large packed candidate batch uses LUT selected by cache footprint,10816,True,True,True,True,True,8406.02858391,8406.02858391,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,256,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,140.599997914,140.599997914,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,4,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,38.6142887042,38.6142887042,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,2167.02857454,1954.11428077,1.10895693044,True,1
paper,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,66.5714282409,66.5714282409,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,79.6142765986,35.4428609301,2.24627116743,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,2790.68570983,2790.68570983,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,16,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,component decode batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,344128,False,True,True,True,True,82.2142880809,82.2142880809,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,16384,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,component decode batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,10816,True,True,True,True,True,53275.9571298,53275.9571298,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,256,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,component decode batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,704.071426298,657.299999148,1.07115689519,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,4,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,49.0999996795,49.0999996795,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,12096.5714284,11891.8000288,1.01721954616,True,1
paper,ebch_256_239_r17,default_cpu_cache,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,344128,False,True,True,True,True,215.028570632,215.028570632,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,10.9714289595,10.9714289595,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,561.514287256,404.657147426,1.38762972761,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,16,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,dense batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,344128,False,True,True,True,True,53.7142872677,53.7142872677,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,16384,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,dense batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,10816,True,True,True,True,True,9558.02859971,9558.02859971,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,256,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,12,dense batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,207.885717308,183.899995006,1.13042807479,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,4,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,29.871431512,29.871431512,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,2146.0142868,2146.0142868,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,344128,False,True,True,True,True,141.371424044,106.98571402,1.32140468789,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,9.71428484523,9.71428484523,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,72.2285725975,72.2285725975,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,16,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,10.9714289595,10.9714289595,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,16384,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,1363.00000928,1363.00000928,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,256,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,27.9000045599,27.9000045599,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,4,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.1285730132,11.1285730132,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,251.6285666,251.6285666,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,17.0142822234,17.0142822234,1,True,1
paper,ebch_256_239_r17,default_cpu_cache,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,6.94286011692,6.94286011692,1,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,14.7142813408,14.5428680948,1.01178675657,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,444.857145859,436.942858089,1.01811286676,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,16,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,48.8571406874,48.8571406874,1,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,16384,density=0.05,packed,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,large packed candidate batch uses LUT selected by cache footprint,10816,True,True,True,True,True,8092.49999501,8092.49999501,1,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,256,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,212.971420426,192.699995491,1.10519681064,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,4,density=0.05,packed,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,32.585712948,32.2000040407,1.01197853599,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,1882.32856869,1882.32856869,1,True,1
paper,ebch_256_239_r17,large_l3_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,large packed candidate batch uses LUT selected by cache footprint,344128,False,True,True,True,True,59.5999964779,59.5999964779,1,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,28.9571471512,28.9571471512,1,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,3011.62857795,2475.09999567,1.21677046714,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,16,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,component decode batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,344128,False,True,True,True,True,106.985705705,106.985705705,1,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,16384,density=0.02,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,4,component decode batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,10816,True,True,True,True,True,56057.6714259,54425.0285602,1.02999801578,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,256,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,6,component decode batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,800.728573397,698.585711819,1.14621378573,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,4,density=0.02,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small component decode batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,55.5857134584,54.0428528828,1.02854883659,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,6,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,12410.0714207,12291.0428742,1.00968416982,True,1
paper,ebch_256_239_r17,large_l3_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,6,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,344128,False,True,True,True,True,242.657152869,236.471424744,1.02615845924,True,1
paper,ebch_256_239_r17,large_l3_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,11.2857170669,11.2857170669,1,True,1
paper,ebch_256_239_r17,large_l3_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,532.11429622,479.171435083,1.11048834981,True,1
paper,ebch_256_239_r17,large_l3_profile,dense_batch,16,density=0.5,unpacked,PackedBlockLUTKernel,12,PackedBlockLUTKernel,12,dense batch batch_size=16 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,344128,False,True,True,True,True,50.2857063631,50.2857063631,1,True,1
paper,ebch_256_239_r17,large_l3_profile,dense_batch,16384,density=0.5,unpacked,PackedBlockLUTKernel,6,PackedBlockLUTKernel,6,dense batch batch_size=16384 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,10816,True,True,True,True,True,9377.12856103,9377.12856103,1,True,1
paper,ebch_256_239_r17,large_l3_profile,dense_batch,256,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=256 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,156.214294423,144.185722872,1.08342415124,True,1
paper,ebch_256_239_r17,large_l3_profile,dense_batch,4,density=0.5,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small dense batch batch_size=4 avoids LUT setup/mask overhead,0,False,False,False,False,False,32.3142823098,31.9571367332,1.01117576896,True,1
